date,r_port,turnover,n_eff,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD
2025-09-24,0.0028525198911409336,0.6000000044279794,1.9230769509566041,7.303591804476518e-09,0.3999999904678725,2.156005568310935e-09,0.0,0.6000000000725302
2025-09-25,0.004129703427833848,6.177611702871606e-08,1.923077199591921,1.8164943901043173e-09,0.3999999908626693,6.353732573742501e-08,0.0,0.5999999437835105
2025-09-26,-0.00012608591627070323,0.5999999980931832,1.9230771599302898,1.2607234687683504e-08,0.3999999389898977,6.11004248014718e-08,0.599999987302443,0.0
2025-09-29,-0.01596404804693319,1.7356857619575382e-07,1.923077901269801,6.683972604476677e-09,0.3999999398851687,2.337737299549643e-07,0.5999998196571288,0.0
2025-09-30,0.0012875350049361327,0.6000000132682397,1.923077082630834,0.6000000004492364,0.3999999453969218,4.0162618957437985e-08,0.0,1.3991222902962462e-08
2025-10-01,0.0030681689971390016,6.299216994208584e-08,1.9230771662572013,0.599999975368396,0.39999995475247613,2.2512893539047042e-09,3.792408206750483e-08,2.9703756380325378e-08
2025-10-02,0.0015339721853256478,4.256660554885769e-08,1.9230771691860573,0.5999999727646597,0.39999995766812463,2.1250228707085148e-10,0.0,6.935471350564239e-08
2025-10-03,-0.0007208184077472241,1.2873690917721879e-08,1.9230771454275772,0.5999999856383506,0.39999994638795205,5.451879684015565e-11,0.0,6.791917862531123e-08
2025-10-06,-0.0010061408767599374,2.707293912992893e-08,1.923077147071212,0.599999983201466,0.39999994948773354,6.36999947100304e-10,2.339067652837443e-08,4.32831241141486e-08
2025-10-07,2.9100559658013234e-06,1.233243639824866e-08,1.923077125307476,0.5999999955339023,0.399999938345219,4.2744782252580925e-10,2.271286179577409e-08,4.2980568991386043e-08
2025-10-08,0.00528568491025112,0.40000018921424724,1.9230772720019713,0.5999997800907529,7.982137914712952e-09,0.0,0.4000002119271091,0.0
2025-10-09,-0.00948511141402271,0.19999869984463753,1.9230785779502744,0.40000108493030073,3.297952659175527e-09,5.3132812470105565e-09,0.599998903813343,2.645122434590806e-09
2025-10-10,-0.01849446230622192,0.5999989042827746,1.9230780451570406,0.5999999901293104,3.6948400079187665e-07,4.843849588553021e-09,0.0,0.3999996355428392
2025-10-13,0.010718507694416493,2.6670231369639024e-05,1.9231572308201121,0.5999997997509738,2.6820221200016004e-05,1.8856577875985704e-07,3.577224128605234e-08,0.3999731556898061
2025-10-14,0.001291845340435167,0.599973152525429,1.9230775201713342,0.3999998390621337,0.5999999727466291,1.8126357334553977e-07,7.742412493711271e-11,6.850239671377595e-09
2025-10-15,0.00028499129734220404,5.707925852592888e-09,1.9230775026273537,0.39999984371679675,0.5999999735967638,1.779663834883788e-07,2.805520939541504e-10,4.439503576642432e-09
2025-10-16,0.0019577706577848485,2.3189383995222132e-08,1.923077406714514,0.3999998429974192,0.5999999956887034,1.5549637721727737e-07,8.741667317553683e-10,4.943333489658912e-09
2025-10-17,0.002540566366188192,0.2000001504695247,1.9230774017280576,0.5999999919128461,0.3999998503466286,1.5705047490369214e-07,0.0,6.900502736744053e-10
2025-10-20,0.007901617366352687,5.456189096388651e-09,1.923077390292523,0.5999999973690353,0.3999998460275526,1.559931255788369e-07,0.0,6.102865586416356e-10
2025-10-21,0.002955046452075996,0.199999642518419,1.9230781058582538,0.40000037264458693,0.5999994850500269,1.3837518034637854e-07,3.4959447108957067e-09,4.342610876042447e-10
2025-10-22,-0.0017486696546217368,2.2063354622044764e-05,1.9231431063482924,0.3999783940693151,0.5999994903758119,5.359583016298973e-08,2.2040634367440917e-05,2.132467542027291e-08
